"Sample_ID","Centroid.X","Centroid.Y","Mass","Width","Depth","Orientation..0","Orientation..1","Orientation..2","Orientation..3","Orientation..4","Orientation..5","Orientation..6","Orientation..7","Orientation..8","Orientation..9","Leaf.weight","Leaf.Area","Leaf.Hue","Class"
437,0.0150107842331535,0.0155382403904341,1.48814165899311e-05,0.0169951546038944,0.0290575604548617,1.77691069195445e-05,1.28765976680593e-05,7.4527497329233e-06,5.31745422192929e-06,4.16515536634597e-06,3.40695190258072e-06,3.62511059248333e-06,4.11627963349037e-06,5.06389227960597e-06,5.69462240177104e-06,2.08409302721307e-06,0.699131622556156,0.00439422907249181,"D"
438,0.0135933925653459,0.0189529851336622,2.7419673217534e-05,0.01451120666179,0.0414414520910942,1.3963842185026e-05,1.25915476504762e-05,9.34303252907069e-06,6.73592788136686e-06,5.46053394681492e-06,4.14366128131911e-06,3.91712446797733e-06,4.00172259736587e-06,4.50429871314807e-06,4.85161872106337e-06,6.9469767573769e-07,0.758290126605602,0.00422270634205785,"D"
439,0.0112353038278451,0.0171495638614006,2.68333520611091e-05,0.0167548179129971,0.0396035252200137,1.32228187337213e-05,1.13751093036455e-05,8.82539835487851e-06,6.2487353593255e-06,5.30034499916192e-06,3.90554538605767e-06,3.97982447617081e-06,4.54253112185322e-06,5.54213987437453e-06,6.50920301336426e-06,1.38939535147538e-06,0.648068983015143,0.0042695122787644,"D"
440,0.0101896865681853,0.0185899639162287,3.34579837477716e-05,0.0148414544256952,0.0345602853922534,1.63380784753017e-05,1.36300514143457e-05,9.09662562545863e-06,6.08973684560965e-06,4.79417750480546e-06,3.42178981129726e-06,3.4971975072544e-06,3.81315122041247e-06,4.08765072545462e-06,4.68425715884791e-06,2.77879070295076e-06,0.727037105777887,0.00427425188075033,"D"
441,0.0121383552304901,0.0131229155114293,2.57041794827417e-05,0.0145889234911395,0.0231436896604139,1.82928241444645e-05,1.26493635171906e-05,8.66645916834416e-06,5.87117036817138e-06,4.58004549104073e-06,3.72019448858945e-06,3.62825521098232e-06,3.7176989261289e-06,4.00703765981318e-06,4.33358954177277e-06,1.38939535147538e-06,0.76208804157765,0.00411517148024064,"D"
442,0.0124221114431219,0.0162146536233464,2.68272240634416e-05,0.0130509891400406,0.0372819535089823,2.04177030111596e-05,1.33570079261622e-05,7.8285252523345e-06,5.33591789675505e-06,4.20534258484088e-06,3.32694905937764e-06,3.29723670084681e-06,3.49918149434654e-06,3.91346549531922e-06,4.28819500844006e-06,6.9469767573769e-07,0.7408900339214,0.00348037918358116,"D"
443,0.00809163011768989,0.0176713999144845,2.86577853676803e-05,0.0166241883097649,0.0329240597814554,2.20625031294828e-05,1.4024563694239e-05,7.76993771544186e-06,5.48654182998989e-06,4.19675653838737e-06,3.17850633790509e-06,3.08499641832288e-06,3.05633951397079e-06,3.16560350956431e-06,3.44541397833747e-06,3.47348837868845e-06,0.703357728334599,0.00394548177978857,"D"
444,0.0119254790217138,0.0162166335117222,2.63339195912491e-05,0.0141399720059484,0.0292487437978182,1.96745350975997e-05,1.33587768348539e-05,7.89193822875258e-06,5.1684144772742e-06,4.13615118262578e-06,3.31693756276329e-06,3.48613347419153e-06,3.78865826445899e-06,4.13724658192088e-06,4.51403886085028e-06,3.47348837868845e-06,0.862205891411288,0.00424986343650458,"D"
445,0.0150912719058645,0.0155216718508678,1.45982436454678e-05,0.0168698790148082,0.0291437079406885,1.77548734672756e-05,1.28627532464888e-05,7.45050710988649e-06,5.30587569576777e-06,4.17362178585972e-06,3.41038294493142e-06,3.61974863794291e-06,4.1120087016497e-06,5.06332373902814e-06,5.69410554670029e-06,2.77879070295076e-06,0.701725551428802,0.00436115883439069,"D"
446,0.013568105569949,0.0186624764596222,2.74794171481777e-05,0.0142462008465557,0.0410772153264026,1.39437402046716e-05,1.25882836134467e-05,9.33582712477794e-06,6.73740105725803e-06,5.46663373975674e-06,4.12787080314959e-06,3.91530310961108e-06,4.01257092680043e-06,4.50387807370541e-06,4.83914813361644e-06,6.9469767573769e-07,0.75606849316436,0.00420443867131842,"D"
447,0.0111829236230945,0.0170139866630037,2.71174400613508e-05,0.017029695903227,0.0395781666360214,1.32324160515814e-05,1.1375989971889e-05,8.81301168691081e-06,6.24810221186384e-06,5.29958847339304e-06,3.89909560442682e-06,3.97919091189053e-06,4.54975736707625e-06,5.55163965668094e-06,6.51289734613407e-06,1.38939535147538e-06,0.64755621776855,0.0042432883390547,"D"
448,0.00999178180985974,0.0186186991546907,3.34555161816273e-05,0.0145680580797212,0.0348021772403146,1.63335312621954e-05,1.36370687639777e-05,9.1119778883343e-06,6.10204925039582e-06,4.7974353590256e-06,3.40423792717091e-06,3.50126871351329e-06,3.8398278195701e-06,4.09831815561441e-06,4.68325373752508e-06,6.9469767573769e-07,0.725847015021394,0.00425911475601907,"D"
449,0.0120944035008661,0.0131108356983719,2.56470747085682e-05,0.0144502614807664,0.0229238860097788,1.82999301375198e-05,1.26508487808213e-05,8.67147426033508e-06,5.86024159274598e-06,4.58025598443648e-06,3.72191122548573e-06,3.62379038902035e-06,3.71702465256483e-06,3.99944697618946e-06,4.3391213498949e-06,3.47348837868845e-06,0.759325656160312,0.00411064865449624,"D"
450,0.0124909224983595,0.0161114872879728,2.71077775808487e-05,0.0133559601761806,0.0373701251910027,2.04248961193035e-05,1.33537968250956e-05,7.81829652375694e-06,5.33154046776069e-06,4.21219800044459e-06,3.34062202956175e-06,3.29204265473462e-06,3.50464216542667e-06,3.91324666555137e-06,4.28699116683777e-06,6.9469767573769e-07,0.739708883229297,0.00345340273067636,"D"
451,0.00820980891846499,0.0177453128433467,2.86781524446678e-05,0.0167210239485832,0.0324863423843713,2.20634747336521e-05,1.40237449930282e-05,7.7635209319506e-06,5.48754532078249e-06,4.20177739636899e-06,3.18408024470637e-06,3.09442582775474e-06,3.06811818253269e-06,3.17799003859248e-06,3.44975437994571e-06,1.38939535147538e-06,0.707785615999937,0.00395646800184888,"D"
452,0.0117404707421922,0.016245242099851,2.59387521419778e-05,0.0142945405784726,0.0291230125495794,1.96751694955172e-05,1.3355455554736e-05,7.89427963779889e-06,5.16325037263184e-06,4.14480002974918e-06,3.32196404779609e-06,3.48952144528634e-06,3.78027152676864e-06,4.12706682952946e-06,4.52751113287587e-06,2.77879070295076e-06,0.860862782376552,0.00426176393697666,"D"
453,0.0149309350709703,0.0154081773201034,1.46467929398856e-05,0.016835618852678,0.0289986433950735,1.77732778843896e-05,1.28535382207597e-05,7.44080398957039e-06,5.3071927730912e-06,4.168759666297e-06,3.41880281970089e-06,3.61841711090783e-06,4.11693584491487e-06,5.07105502946143e-06,5.6952167851024e-06,1.38939535147538e-06,0.698175666452015,0.00434938815068388,"D"
454,0.0138039528535336,0.0188621990819847,2.71588638417085e-05,0.0146346056709918,0.0409721971007,1.39485976697599e-05,1.25715761343452e-05,9.34033314231208e-06,6.73527069736561e-06,5.45395404830941e-06,4.14200296849735e-06,3.90451091174873e-06,4.0132068530528e-06,4.49966959518579e-06,4.83160892709049e-06,1.38939535147538e-06,0.760663001288433,0.00417856619236213,"D"
455,0.0110803340952011,0.017215409113321,2.68040203274348e-05,0.0169818495733873,0.039400454196536,1.32350438150096e-05,1.13913365382437e-05,8.81072925769717e-06,6.24306586212404e-06,5.29129579776799e-06,3.90631483320332e-06,3.96992274178921e-06,4.55237484897889e-06,5.55955580616573e-06,6.50273523906361e-06,6.9469767573769e-07,0.648628147466846,0.00428203624400195,"D"
456,0.010206201511826,0.0184843671463017,3.35302864229972e-05,0,0.0346520674319886,1.63554801657905e-05,1.36505334637986e-05,9.09715255364568e-06,6.07866815807235e-06,4.78852877906451e-06,3.41108028245832e-06,3.49357743766613e-06,3.80757932823445e-06,4.09023819641767e-06,4.67828407876215e-06,1.38939535147538e-06,0.725108538192829,0.00426054090296169,"D"
457,0.012059727881738,0.0129292764538709,2.55414112615583e-05,0,0.0233237331718441,1.82914061275688e-05,1.26580952417467e-05,8.66480370378288e-06,5.8750495599927e-06,4.57502310472422e-06,3.72343296074444e-06,3.64154922358431e-06,3.72439838210441e-06,4.00044838288904e-06,4.33355147234014e-06,6.9469767573769e-07,0.761137418667566,0.00409245274255322,"D"
458,0.0125698697137094,0.016175859065282,2.7129436239755e-05,0,0.0378181491089101,2.04355679260587e-05,1.33465989930075e-05,7.8377745961288e-06,5.34943247586908e-06,4.20950681111855e-06,3.32423855745622e-06,3.30633522577571e-06,3.48532359564116e-06,3.91133374603145e-06,4.2781348829884e-06,2.77879070295076e-06,0.73817857956946,0.00347151582632005,"D"
459,0.00816855192807223,0.0175586168930797,2.83145427488332e-05,0,0.0327251087528544,2.20525284518452e-05,1.40383416332419e-05,7.77667211471046e-06,5.47778843086629e-06,4.20273468976616e-06,3.1727993964989e-06,3.09088252225964e-06,3.03759469499566e-06,3.15529287613078e-06,3.45249287818347e-06,2.77879070295076e-06,0.706121447571474,0.00394121922530718,"D"
460,0.011793747259778,0.0163204038658839,2.61785860940611e-05,0,0.02906414698773,1.96631681763502e-05,1.33386351177924e-05,7.90855643920274e-06,5.17250958113314e-06,4.13861395535604e-06,3.31315437816075e-06,3.49260124849218e-06,3.78887403755707e-06,4.12146569057929e-06,4.52940369775388e-06,2.08409302721307e-06,0.863203044476995,0.00425340587015409,"D"
461,0.0149962422586998,0.015592877417842,1.47396189990758e-05,0.0170958863782103,0.0291575078529789,1.77621609848336e-05,1.28511144900388e-05,7.44532008022083e-06,5.31377725660138e-06,4.16462079648449e-06,3.41247766683307e-06,3.62569511110769e-06,4.11267609770679e-06,5.05740213604016e-06,5.70828613247605e-06,2.08409302721307e-06,0.704213627132503,0.00436784122025492,"D"
462,0.0136448324064817,0.0189987570684542,2.71907305966714e-05,0.0145586217997294,0.0407560976961706,1.39492546453518e-05,1.25872320495749e-05,9.31918043172308e-06,6.73286023537034e-06,5.45711950773867e-06,4.14371824652852e-06,3.91624421655241e-06,4.00641541910502e-06,4.50996022132626e-06,4.82990691778493e-06,1.38939535147538e-06,0.75778830062437,0.00419228866253442,"D"
463,0.0112066129527767,0.0171349086998547,2.68388421873706e-05,0.0171504905047364,0.0393284007093666,1.32352971017822e-05,1.13872867286732e-05,8.81404699485696e-06,6.23971491841535e-06,5.30960497183067e-06,3.89691397584594e-06,3.98062587940954e-06,4.55546284961731e-06,5.55402066349476e-06,6.52037264047385e-06,6.9469767573769e-07,0.646031621328,0.00425260474062625,"D"
464,0.0100418861155549,0.0185896791943863,3.35837976650337e-05,0.0150756208048896,0.0346943438148038,1.63379082743711e-05,1.36112362919658e-05,9.09523873101879e-06,6.09130297204983e-06,4.80023061406347e-06,3.42106218495169e-06,3.49821489200052e-06,3.8081347390262e-06,4.08443184377409e-06,4.67979449044874e-06,2.08409302721307e-06,0.722260695930306,0.00426880811791692,"D"
465,0.0121365244172884,0.0130034994054649,2.56824426008772e-05,0.0141426328647739,0.0231779205618779,1.82848490846168e-05,1.26608283908124e-05,8.6683660439943e-06,5.87438535954493e-06,4.58395900092723e-06,3.7094027075457e-06,3.6344212780824e-06,3.71598774681402e-06,4.01832086999274e-06,4.32436638808083e-06,3.47348837868845e-06,0.762592237172654,0.00411698630358585,"D"
466,0.0123166626785347,0.016254912360967,2.69111507675265e-05,0.0131827162961308,0.0376484892505861,2.04079434813923e-05,1.33451672905676e-05,7.82834713185044e-06,5.31999757958993e-06,4.21414641901574e-06,3.32151457839988e-06,3.28944386019945e-06,3.49035042802279e-06,3.90364441533778e-06,4.28113660217549e-06,3.47348837868845e-06,0.738172541257263,0.00344546324282314,"D"
467,0.00812977909320419,0.0175851584291152,2.86509967125232e-05,0.0165987918925372,0.0327628752139345,2.20515116228573e-05,1.4022424859035e-05,7.76742853690686e-06,5.48474381346554e-06,4.18890534313525e-06,3.17535435561073e-06,3.08422669329816e-06,3.04259485098655e-06,3.17272499437783e-06,3.45806164422195e-06,3.47348837868845e-06,0.705538270408321,0.00396715691970248,"D"
468,0.0118879424360946,0.0161260599472228,2.61530376144591e-05,0.0141386765337227,0.0289010393164212,1.96638835065469e-05,1.33605941639736e-05,7.89584298544837e-06,5.17558778653433e-06,4.13067939638283e-06,3.3101555767039e-06,3.47985167045867e-06,3.77900940003136e-06,4.14321188139267e-06,4.52536597592295e-06,2.77879070295076e-06,0.862641134788487,0.00426013445966603,"D"
469,0.0147707323335684,0.0155598647173812,1.44642448696599e-05,0.0167620376627969,0.0291218397331753,1.7754598366996e-05,1.2863601125002e-05,7.45359587469235e-06,5.31012960751538e-06,4.18035271163994e-06,3.41432243651099e-06,3.63853367991346e-06,4.1030074343954e-06,5.05907983092706e-06,5.68674216815607e-06,1.38939535147538e-06,0.699716444763406,0.00434501278494162,"D"
470,0.0136166247353286,0.0187603752776574,2.75411495814484e-05,0.0145458587862428,0.0409347397106158,1.39349704106828e-05,1.25848007466494e-05,9.33882648199294e-06,6.73328928065487e-06,5.44646076129983e-06,4.13549573536872e-06,3.9135915134776e-06,4.01322894443889e-06,4.49743176556294e-06,4.84225905927816e-06,3.47348837868845e-06,0.757130524740702,0.00422643321516148,"D"
471,0.0112782140875545,0.0169718797586335,2.69322666591387e-05,0.0165479354098806,0.0395817135956262,1.32331431916386e-05,1.13753304953854e-05,8.8165008059872e-06,6.24675005230778e-06,5.29794009474805e-06,3.89943100446467e-06,3.97333349896778e-06,4.54864571185553e-06,5.54593077012126e-06,6.50122767563749e-06,1.38939535147538e-06,0.650301362109502,0.0042765003461946,"D"
472,0.0100730570474317,0.0185890994552819,3.36790248078006e-05,0.0146988363968849,0.0345604334531691,1.63433918704745e-05,1.36500421736023e-05,9.1053587394101e-06,6.09154924237588e-06,4.79900113811695e-06,3.42040465360161e-06,3.47484672105382e-06,3.80973011223853e-06,4.09467050652841e-06,4.68432523922013e-06,1.38939535147538e-06,0.7192767040385,0.00430841205782282,"D"
473,0.0121838651253188,0.0131983215678999,2.56792622054479e-05,0.0146418625384883,0.0229961283852462,1.83093630204401e-05,1.2655049478727e-05,8.66373650921341e-06,5.87507262395553e-06,4.58761283282254e-06,3.71147235086126e-06,3.61436271633269e-06,3.71740854250044e-06,4.00559282758718e-06,4.3223729531003e-06,2.08409302721307e-06,0.762533418509845,0.00412174683333926,"D"
474,0.012520175578363,0.0160868663270256,2.71127090312395e-05,0.0136474585582113,0.0374662176769824,2.04281092349934e-05,1.33560856455279e-05,7.83047874219867e-06,5.33630039729531e-06,4.20840974454903e-06,3.33784851856113e-06,3.292781396243e-06,3.49320695539566e-06,3.91483224352647e-06,4.28170027986959e-06,0,0.738262220474922,0.00344762440213701,"D"
475,0.00823897657149525,0.0174777163059642,2.88203761630773e-05,0.0168114610605652,0.0324485758538214,2.20616010645508e-05,1.40146723803226e-05,7.77230281367891e-06,5.48976710288903e-06,4.20397403041968e-06,3.1750842571544e-06,3.09286685670061e-06,3.053741205724e-06,3.15524667873534e-06,3.44745249919715e-06,0,0.70629823909888,0.00393018957838986,"D"
476,0.0117350321972331,0.0161451036668199,2.65153218965982e-05,0.013932752011754,0.0288088462727001,1.9691310170785e-05,1.33539274977284e-05,7.89346447954618e-06,5.16867512784214e-06,4.13943682475295e-06,3.32891088561393e-06,3.49338299178669e-06,3.7954399726393e-06,4.12775548333542e-06,4.53278631967658e-06,0,0.857091729279531,0.00427490891817037,"D"
477,0.0149149407059799,0.01539632169988,1.47218591919351e-05,0.0171540073769849,0.0290039284048994,0,1.28594323137197e-05,7.45456560317791e-06,5.30244062417055e-06,4.16550917587222e-06,3.42436484717192e-06,3.63827163995018e-06,4.10652767592767e-06,5.05360985089807e-06,5.70563586084311e-06,0,0.702149172513885,0.00439260314230752,"D"
478,0.0134677144336914,0.0188412244918797,2.74207947374617e-05,0.0142818474446252,0.0406139667963174,1.39284842268938e-05,1.25865004634526e-05,9.33051268755855e-06,6.73746045390931e-06,5.46565956520605e-06,4.13162355999393e-06,3.89898799575685e-06,4.01488642362343e-06,4.50258725595412e-06,4.8362579134063e-06,0,0.76143955310721,0.00421520478814593,"D"
479,0.0112513273701379,0.0171900071801937,2.68925968514727e-05,0.0169524226591845,0.0395251442874742,1.32335015166997e-05,0,8.79972684431814e-06,6.24222319384337e-06,5.30574085494891e-06,3.88857954889058e-06,3.99174201479809e-06,4.55075078475255e-06,5.56430302273289e-06,6.52165491344372e-06,0,0.65084045500861,0.0042665222485604,"D"
480,0.0101262675409505,0.0186342374714979,3.34165346109487e-05,0.0149151770073943,0.0346218744190829,1.63314764854101e-05,1.36311940530828e-05,9.090692559959e-06,6.09330578544898e-06,4.79963970422049e-06,3.41867520373786e-06,3.49222645909612e-06,3.81831671445018e-06,4.08766621721279e-06,4.68440248960168e-06,0,0.723456821525507,0.00427127057455974,"D"
481,0.012011770455846,0.0130827745806405,2.56182790036205e-05,0.0146571492427443,0.0230514058683354,1.82973720522685e-05,1.26580061815047e-05,8.66766412146273e-06,5.87594217703625e-06,4.60498381767413e-06,3.72121284591232e-06,3.64621453529549e-06,3.72028056163148e-06,4.01476589357669e-06,4.32373588047033e-06,0,0.763951769555143,0.00412298217531296,"D"
482,0.0124002380392701,0.0161617198834877,2.66806841883727e-05,0.0132190995168808,0.0372663436869433,2.04373596903039e-05,0,7.8303122231658e-06,5.33655034951904e-06,4.20029324425455e-06,3.3287352660415e-06,3.30701026350723e-06,3.49843247131256e-06,3.91779415653675e-06,4.28080509244463e-06,0,0.740239878176537,0.00347542231906533,"D"
483,0.00840607398881347,0.0175935409986195,2.87240392407735e-05,0.0164797341255278,0.0325143962841938,2.20674805688597e-05,1.40293715579133e-05,7.76210986203165e-06,5.47820629151825e-06,4.19525071170544e-06,3.18063829560216e-06,3.07855309738041e-06,3.06344599331452e-06,3.17699537046036e-06,3.44235855902004e-06,0,0.705853861141943,0.00392484262515106,"D"
484,0.0117563842026913,0.0161719832010626,2.60846775569526e-05,0.0137817204993928,0.029111850355735,1.96572769316506e-05,1.33545893362041e-05,7.88915485304497e-06,5.18502713014296e-06,4.14310079923432e-06,3.31245509548036e-06,3.4753812909153e-06,3.78125480185888e-06,4.12975433695782e-06,4.5153242599597e-06,0,0.856899550198608,0.00425105178148581,"D"
485,0.0150679701480156,0.0154740126170061,1.48238749898591e-05,0.0167756137018143,0.0291578283031227,1.77549212624757e-05,1.28594715641384e-05,7.45534692965382e-06,5.31620529444785e-06,4.1683669537009e-06,3.40218572076702e-06,3.63344682565264e-06,4.11412516758861e-06,5.07141905104352e-06,5.71634837688206e-06,0,0.697442235907367,0.00436336442239972,"D"
486,0.0136223984163405,0.0188810904543815,2.74651702187739e-05,0.0143324475560515,0.0410718936712744,1.3939622592608e-05,1.25673205553232e-05,9.32564931754001e-06,6.73938101510365e-06,5.47315153229004e-06,4.11941285894748e-06,3.91718546243326e-06,4.01558369168057e-06,4.52049357483463e-06,4.85656892829138e-06,2.08409302721307e-06,0.763097915252498,0.00419231856996406,"D"
